uid,lat_fixed,lon_fixed,date,abun,sensor,B2,B3,B4,B5,NDCI
drvn,44.87764600927534,-93.55784395108928,20130617,2.871999979019165,NONE,0,0,0,0,0
gdxr,44.87764600927534,-93.55784395108928,20130104,1.4160000085830688,NONE,0,0,0,0,0
hlrc,44.87764600927534,-93.55784395108928,20130522,0.22200000286102295,NONE,0,0,0,0,0
hwlu,44.87764600927534,-93.55784395108928,20130808,3.4179999828338623,L8,7912,9026,8501,9172,0.03796752
ifhl,44.87764600927534,-93.55784395108928,20130710,2.943666667,NONE,0,0,0,0,0
jyca,44.87764600927534,-93.55784395108928,20130819,2.4709999561309814,L8,7912,9026,8501,9172,0.03796752
kwfa,44.87764600927534,-93.55784395108928,20130301,1.3669999837875366,NONE,0,0,0,0,0
nwee,44.87764600927534,-93.55784395108928,20130903,6.089000225067139,L8,7547,8383,7964,7792,-0.010916476
rczc,44.87764600927534,-93.55784395108928,20130321,0.0,L8,43724,42586,42845,39745,-0.03753481
seke,44.87764600927534,-93.55784395108928,20130206,8.437000274658203,NONE,0,0,0,0,0
uutm,44.87764600927534,-93.55784395108928,20130315,0.1589999943971634,L8,43724,42586,42845,39745,-0.03753481
wtxm,44.87764600927534,-93.55784395108928,20130722,6.756999969482422,NONE,0,0,0,0,0
xhrn,44.87764600927534,-93.55784395108928,20130603,0.5640000104904175,NONE,0,0,0,0,0
bvjb,44.83648850655203,-93.45131602692247,20130807,3.2790000438690186,L8,7768,9189,8803,9027,0.012563096
chld,44.83648850655203,-93.45131602692247,20130521,2.23799991607666,L8,29463,29017,29476,30938,0.024199689
jfxq,44.83648850655203,-93.45131602692247,20130617,0.0,NONE,0,0,0,0,0
mvok,44.83648850655203,-93.45131602692247,20130603,0.32499998807907104,NONE,0,0,0,0,0
opua,44.83648850655203,-93.45131602692247,20130905,4.901000022888184,L8,8265,9379,8734,8322,-0.024155723
qnmv,44.83648850655203,-93.45131602692247,20130924,3.7230000495910645,L8,7768,9169,8644,7678,-0.059183925
sjyl,44.83648850655203,-93.45131602692247,20130820,3.9210000038146973,L8,7768,9189,8803,9027,0.012563096
xyta,44.83648850655203,-93.45131602692247,20130710,5.485000133514404,NONE,0,0,0,0,0
aclj,44.86863862514737,-93.52403504690206,20130923,4.013000011444092,L8,7756,8095,7784,7589,-0.012684577
amsp,44.86863862514737,-93.52403504690206,20130722,0.7799999713897705,NONE,0,0,0,0,0
fcjz,44.86863862514737,-93.52403504690206,20130710,0.8230000138282776,NONE,0,0,0,0,0
ixrw,44.86863862514737,-93.52403504690206,20130522,1.7719999551773071,NONE,0,0,0,0,0
sdit,44.86863862514737,-93.52403504690206,20130603,8.880499839782715,NONE,0,0,0,0,0
tddl,44.86863862514737,-93.52403504690206,20130903,5.002999782562256,L8,7863,8607,7980,7856,-0.00783026
ubdb,44.86863862514737,-93.52403504690206,20130819,2.8989999294281006,L8,10741,13188,13039,19057,0.1875
uqam,44.86863862514737,-93.52403504690206,20130617,0.5130000114440918,NONE,0,0,0,0,0
vysy,44.86863862514737,-93.52403504690206,20130808,3.755000114440918,L8,10741,13188,13039,19057,0.1875
bpjo,41.22660095322966,-123.77189667374579,20180620,1.149999976158142,S2,176,539,257,1020,0.5974941
bxdm,41.22660095322966,-123.77189667374579,20180523,1.600000023841858,S2,209,573,254,982,0.58899677
ejje,41.22660095322966,-123.77189667374579,20180926,3.299999952316284,S2,177,435,316,908,0.48366013
gnaj,41.22660095322966,-123.77189667374579,20180822,0.800000011920929,S2,560,722,526,1068,0.3400251
tqfe,41.22660095322966,-123.77189667374579,20180725,2.013000011444092,S2,487,668,403,1015,0.4315938
xcan,41.22660095322966,-123.77189667374579,20181024,0.8500000238418579,S2,146,433,272,856,0.5177305
cbeg,41.51610363002357,-123.9991993499452,20180822,0.6499999761581421,S2,2961,2814,2765,3007,0.04192654
eeme,41.51610363002357,-123.9991993499452,20181023,0.5199999809265137,S2,466,722,884,1241,0.168
gzfg,41.51610363002357,-123.9991993499452,20180619,1.350000023841858,S2,508,840,765,1627,0.3603679
jgom,41.51610363002357,-123.9991993499452,20180926,5.199999809265137,S2,731,1041,1396,1746,0.11139402
ltdu,41.51610363002357,-123.9991993499452,20180725,2.6500000953674316,S2,562,890,873,1601,0.2942603
npro,41.51610363002357,-123.9991993499452,20180522,1.5,S2,457,858,697,1530,0.3740458
qzyg,41.51610363002357,-123.9991993499452,20180620,1.4500000476837158,S2,508,840,765,1627,0.3603679
sskz,41.51610363002357,-123.9991993499452,20181024,0.949999988079071,S2,466,722,884,1241,0.168
szju,41.51610363002357,-123.9991993499452,20180925,1.975000023841858,S2,731,1041,1396,1746,0.11139402
vvbm,41.51610363002357,-123.9991993499452,20180523,1.399999976158142,S2,457,858,697,1530,0.3740458
wdvt,41.51610363002357,-123.9991993499452,20180724,2.3499999046325684,S2,562,890,873,1601,0.2942603
xwsu,41.51610363002357,-123.9991993499452,20180821,1.2999999523162842,S2,903,1303,1683,2181,0.12888199
dtvo,41.18440002085984,-123.70529999951256,20180523,8.350000381469727,S2,150,442,240,856,0.5620438
dynm,41.18440002085984,-123.70529999951256,20180822,0.17499999701976776,S2,726,788,639,1007,0.2235723
fnly,41.18440002085984,-123.70529999951256,20180725,2.700000047683716,S2,453,584,451,993,0.37534627
nocx,41.18440002085984,-123.70529999951256,20180926,1.7999999523162842,S2,139,357,304,849,0.47267997
onbo,41.18440002085984,-123.70529999951256,20180620,1.7000000476837158,S2,155,447,257,925,0.5651438
upkt,41.18440002085984,-123.70529999951256,20181024,0.2750000059604645,S2,117,293,284,806,0.4788991
alwp,44.873021921482916,-93.55677822593752,20130819,0.6100000143051147,L8,7862,8462,7996,8816,0.048774686
bwha,44.873021921482916,-93.55677822593752,20130710,0.39399999380111694,NONE,0,0,0,0,0
fazz,44.873021921482916,-93.55677822593752,20130923,1.1419999599456787,L8,7792,8199,7788,7537,-0.016378466
gpjt,44.873021921482916,-93.55677822593752,20130603,0.04100000113248825,NONE,0,0,0,0,0
kuns,44.873021921482916,-93.55677822593752,20130722,0.8920000195503235,NONE,0,0,0,0,0
molf,44.873021921482916,-93.55677822593752,20130808,0.5519999861717224,L8,7862,8462,7996,8816,0.048774686
nbfb,44.873021921482916,-93.55677822593752,20130903,2.240000009536743,L8,7935,8290,7872,7903,0.0019651346
rvgo,44.873021921482916,-93.55677822593752,20130522,0.22200000286102295,NONE,0,0,0,0,0
utzk,44.873021921482916,-93.55677822593752,20130315,0.5429999828338623,L8,43943,42833,43139,40044,-0.037207123
uuqi,44.873021921482916,-93.55677822593752,20130329,0.4429999887943268,L8,43943,42833,43139,40044,-0.037207123
uxdg,44.873021921482916,-93.55677822593752,20130301,0.5,NONE,0,0,0,0,0
vzgp,44.873021921482916,-93.55677822593752,20130617,1.4279999732971191,NONE,0,0,0,0,0
acyi,44.87889009846925,-93.4908325804581,20130618,0.2549999952316284,NONE,0,0,0,0,0
guny,44.87889009846925,-93.4908325804581,20130104,0.5580000281333923,NONE,0,0,0,0,0
kdfv,44.87889009846925,-93.4908325804581,20130924,0.7329999804496765,L8,7674,7826,7574,7552,-0.0014544493
mrce,44.87889009846925,-93.4908325804581,20130301,0.5799999833106995,NONE,0,0,0,0,0
owiw,44.87889009846925,-93.4908325804581,20130716,4.142000198364258,NONE,0,0,0,0,0
pbfb,44.87889009846925,-93.4908325804581,20130206,0.675000011920929,NONE,0,0,0,0,0
rjbj,44.87889009846925,-93.4908325804581,20130521,0.9139999747276306,L8,8582,8921,8523,8369,-0.009116742
ucjh,44.87889009846925,-93.4908325804581,20130801,0.6340000033378601,NONE,0,0,0,0,0
ucqz,44.87889009846925,-93.4908325804581,20130905,0.46000000834465027,L8,7440,7792,7485,8022,0.034629524
xfwz,44.87889009846925,-93.4908325804581,20130604,0.4729999899864197,NONE,0,0,0,0,0
xjkd,44.87889009846925,-93.4908325804581,20130820,0.6990000009536743,L8,7568,8722,8115,10585,0.13208556
ytqo,44.87889009846925,-93.4908325804581,20130329,0.23000000417232513,L8,43232,42188,42780,39858,-0.035359036
zamw,44.87889009846925,-93.4908325804581,20130807,0.0,L8,7568,8722,8115,10585,0.13208556
ebjt,38.81399986916171,-86.08064048152805,20180723,15.48900032043457,S2,374,538,437,540,0.10542477
ftyb,38.81399986916171,-86.08064048152805,20160531,10.814000129699707,NONE,0,0,0,0,0
jfhy,38.81399986916171,-86.08064048152805,20170515,0.5770000219345093,S2,763,1028,1021,1219,0.088392854
lcek,38.81399986916171,-86.08064048152805,20160516,2.9519999027252197,S2,389,594,602,651,0.039106146
pjtd,38.81399986916171,-86.08064048152805,20190708,17.253999710083008,S2,234,398,315,403,0.12256268
qlyj,38.81399986916171,-86.08064048152805,20210517,7.172999858856201,S2,381,524,438,660,0.2021858
qugw,38.81399986916171,-86.08064048152805,20180514,2.193000078201294,S2,335,470,382,487,0.12082854
tjza,38.81399986916171,-86.08064048152805,20200615,5.230999946594238,S2,369,485,469,720,0.21110177
vnfo,38.81399986916171,-86.08064048152805,20200518,16.37700080871582,S2,436,483,467,609,0.13197026
adwg,40.720105041871896,-85.10583194113319,20210524,3.3350000381469727,S2,1670,1727,1578,1932,0.1008547
ahuv,40.720105041871896,-85.10583194113319,20210621,1.1039999723434448,S2,678,1029,894,1443,0.23491655
dbkn,40.720105041871896,-85.10583194113319,20180619,3.509000062942505,S2,873,1131,1041,1565,0.20107444
dfia,40.720105041871896,-85.10583194113319,20200824,19.01300048828125,S2,441,687,585,1153,0.32681242
mcyn,40.720105041871896,-85.10583194113319,20180521,10.236000061035156,S2,489,552,430,590,0.15686275
crli,38.78199244180008,-85.69828594349822,20210518,18.229000091552734,S2,629,783,828,968,0.077951
fcah,38.78199244180008,-85.69828594349822,20180514,4.239999771118164,S2,756,979,1101,1198,0.042192258
jjxa,38.78199244180008,-85.69828594349822,20180611,19.73900032043457,S2,1148,1418,1614,1805,0.05586429
pjyj,38.78199244180008,-85.69828594349822,20200519,7.895999908447266,S2,6665,6220,5799,6263,0.038467918
bsaa,38.46625687350873,-85.86134189171958,20190514,3.446000099182129,S2,1011,1379,1551,1972,0.11950043
ctng,38.46625687350873,-85.86134189171958,20160628,5.896999835968018,L8,8705,9989,10142,11626,0.06817347
dche,38.46625687350873,-85.86134189171958,20190806,15.57800006866455,S2,1271,1646,1940,2354,0.0964136
fdhq,38.46625687350873,-85.86134189171958,20160725,17.54599952697754,NONE,0,0,0,0,0
gifa,38.46625687350873,-85.86134189171958,20180807,4.099999904632568,S2,1650,1812,1839,2166,0.08164794
gzpf,38.46625687350873,-85.86134189171958,20180514,0.8769999742507935,S2,1055,1421,1620,1819,0.057865657
ivdr,38.46625687350873,-85.86134189171958,20160531,4.921000003814697,NONE,0,0,0,0,0
kzwe,38.46625687350873,-85.86134189171958,20200714,15.937999725341797,S2,1027,1369,1605,1922,0.08987808
ldws,38.46625687350873,-85.86134189171958,20180724,11.975000381469727,S2,1150,1520,1772,2037,0.06957207
puln,38.46625687350873,-85.86134189171958,20190611,18.131999969482422,S2,1991,2253,2364,2481,0.024148608
qbui,38.46625687350873,-85.86134189171958,20200811,17.000999450683594,S2,850,1240,1327,1650,0.10849849
qhls,38.46625687350873,-85.86134189171958,20160822,17.93000030517578,S2,752,1129,1267,1390,0.04629281
sgbo,38.46625687350873,-85.86134189171958,20210713,7.568999767303467,S2,1051,1423,1709,1962,0.06891855
uuwp,38.46625687350873,-85.86134189171958,20200519,3.071000099182129,S2,962,1274,1441,1648,0.067011975
wkrj,38.46625687350873,-85.86134189171958,20160516,0.871999979019165,S2,677,1016,1054,1343,0.120567374
wnke,38.46625687350873,-85.86134189171958,20170807,5.021999835968018,L8,9299,10944,11486,12969,0.060641997
wxga,38.46625687350873,-85.86134189171958,20170515,0.0,S2,684,1094,1137,1273,0.056431536
ckpt,41.70259661338184,-85.02269646109275,20170619,3.996000051498413,S2,767,1000,886,980,0.050375134
dhyf,41.70259661338184,-85.02269646109275,20170523,2.632999897003174,NONE,0,0,0,0,0
egpf,41.70259661338184,-85.02269646109275,20190617,10.470999717712402,S2,829,1067,948,993,0.023183925
nvkv,41.70259661338184,-85.02269646109275,20210621,11.644000053405762,S2,421,402,291,309,0.03
pwsx,41.70259661338184,-85.02269646109275,20180521,0.2919999957084656,S2,786,1006,885,916,0.01721266
rnrs,41.70259661338184,-85.02269646109275,20200608,19.302000045776367,S2,723,951,810,859,0.029358897
xmpv,41.70259661338184,-85.02269646109275,20190520,8.282999992370605,S2,599,785,655,792,0.09467865
ytij,41.70259661338184,-85.02269646109275,20200518,0.0,S2,612,866,708,751,0.029472241
zypv,41.70259661338184,-85.02269646109275,20180619,2.3399999141693115,S2,818,998,817,904,0.050552003
iozz,40.702491592710786,-85.93557700605734,20180521,9.211999893188477,S2,303,341,215,183,-0.08040201
joxm,40.702491592710786,-85.93557700605734,20160606,13.36299991607666,NONE,0,0,0,0,0
oagt,40.702491592710786,-85.93557700605734,20200609,9.942999839782715,S2,570,744,602,616,0.011494253
rbfy,40.702491592710786,-85.93557700605734,20190521,18.200000762939453,S2,817,1143,1157,1066,-0.040935673
ruzq,40.702491592710786,-85.93557700605734,20170620,19.815000534057617,L8,9436,11130,10947,10313,-0.02982126
ugzb,40.702491592710786,-85.93557700605734,20170522,10.89799976348877,L8,8416,9801,9628,8264,-0.07623519
umqx,40.702491592710786,-85.93557700605734,20200519,13.295999526977539,S2,1041,1393,1351,1550,0.06859703
wjiu,40.702491592710786,-85.93557700605734,20210524,7.741000175476074,S2,3654,3450,3217,3564,0.051172394
bvan,41.55087570003835,-86.36162627530989,20200519,4.359000205993652,S2,490,586,443,488,0.048335124
ktlx,41.55087570003835,-86.36162627530989,20210524,3.1040000915527344,S2,475,563,391,381,-0.012953368
ugpm,41.55087570003835,-86.36162627530989,20180618,13.744999885559082,S2,408,451,305,349,0.06727829
wrke,41.55087570003835,-86.36162627530989,20180521,3.802000045776367,S2,365,373,267,306,0.06806283
hqqm,39.74693745066471,-87.07597872317297,20160517,6.175000190734863,S2,420,669,601,725,0.09351433
imlf,41.70986940720001,-85.03630117840682,20170523,0.9480000138282776,NONE,0,0,0,0,0
jivi,41.70986940720001,-85.03630117840682,20160607,13.069000244140625,NONE,0,0,0,0,0
jxyg,41.70986940720001,-85.03630117840682,20180619,1.4620000123977661,S2,1620,2051,2473,2810,0.06378952
ljlb,41.70986940720001,-85.03630117840682,20200518,1.3079999685287476,S2,6658,6209,5793,6033,0.020294268
nnhb,41.70986940720001,-85.03630117840682,20190617,11.98799991607666,S2,1391,1907,2369,2543,0.035423454
pnwy,41.70986940720001,-85.03630117840682,20210524,15.769000053405762,S2,1564,1675,1698,2014,0.08512931
pvmk,41.70986940720001,-85.03630117840682,20190520,2.3980000019073486,S2,1426,1736,1946,2153,0.05050012
qpsl,41.70986940720001,-85.03630117840682,20210621,13.85200023651123,S2,1566,1991,2446,2881,0.08165947
svdu,41.70986940720001,-85.03630117840682,20170619,5.448999881744385,S2,1658,2177,2674,2962,0.05110007
xnan,41.70986940720001,-85.03630117840682,20180521,2.631999969482422,S2,1547,1995,2509,2811,0.056766916
zgyg,41.70986940720001,-85.03630117840682,20160524,0.29100000858306885,L8,8591,11257,11469,14001,0.09941107
mgoc,39.49810177547822,-84.986840829522,20200519,12.833999633789062,S2,2220,2356,2237,2686,0.09120455
royk,39.49810177547822,-84.986840829522,20180611,19.302000045776367,S2,539,691,499,425,-0.08008658
spnm,39.49810177547822,-84.986840829522,20190514,1.4190000295639038,S2,295,440,260,244,-0.031746034
ztfw,39.49810177547822,-84.986840829522,20180514,0.5849999785423279,S2,708,872,721,734,0.008934708
ghjh,39.87761586613699,-86.01737921488281,20210607,2.0239999294281006,S2,924,1264,1276,1474,0.072
aabm,39.080319679578764,-86.4308671964678,20180514,0.5849999785423279,S2,371,505,325,269,-0.09427609
dydd,39.080319679578764,-86.4308671964678,20160516,2.5450000762939453,S2,553,717,546,497,-0.046979867
kaoi,39.080319679578764,-86.4308671964678,20180611,13.600000381469727,S2,890,1071,891,825,-0.03846154
sexk,39.080319679578764,-86.4308671964678,20170612,13.07800006866455,NONE,0,0,0,0,0
uics,39.080319679578764,-86.4308671964678,20210517,2.871999979019165,S2,404,617,454,435,-0.021372328
xchy,39.080319679578764,-86.4308671964678,20200518,13.88599967956543,S2,558,770,542,469,-0.07220574
xolt,39.080319679578764,-86.4308671964678,20170515,0.5809999704360962,S2,1939,1909,1711,2045,0.088924386
egyh,39.02235582498502,-86.48165635746655,20210517,4.914000034332275,S2,390,556,344,286,-0.092063494
hxxy,39.02235582498502,-86.48165635746655,20170612,11.75100040435791,NONE,0,0,0,0,0
maaa,39.02235582498502,-86.48165635746655,20160531,5.651000022888184,NONE,0,0,0,0,0
otoh,39.02235582498502,-86.48165635746655,20180514,0.8769999742507935,S2,422,589,355,284,-0.11111111
qqvn,39.02235582498502,-86.48165635746655,20190513,4.38700008392334,S2,576,747,525,495,-0.029411765
szkn,39.02235582498502,-86.48165635746655,20160516,0.871999979019165,S2,583,731,541,499,-0.040384617
xsoe,39.02235582498502,-86.48165635746655,20200518,10.029000282287598,S2,462,605,369,309,-0.088495575
zfzp,39.02235582498502,-86.48165635746655,20170515,0.0,S2,2921,2919,2611,2944,0.059945993
fghw,39.615251278354336,-84.96614614153295,20160517,5.739999771118164,L8,8779,10013,9857,10843,0.04763285
qshm,39.615251278354336,-84.96614614153295,20160601,0.5860000252723694,S2,1335,1731,1807,2229,0.10455897
whns,39.615251278354336,-84.96614614153295,20160627,19.905000686645508,S2,1044,1417,1632,1836,0.05882353
ehbt,38.25605484984929,-86.77640293709932,20210621,19.24799919128418,S2,413,651,593,1009,0.2596754
bwao,39.87812420365709,-86.01774040206814,20180618,14.329999923706055,S2,870,963,846,1044,0.104761906
kepk,39.87812420365709,-86.01774040206814,20170717,10.329999923706055,S2,382,505,425,706,0.2484527
khik,39.87812420365709,-86.01774040206814,20180514,2.3399999141693115,S2,481,677,615,889,0.18218085
nsau,39.87812420365709,-86.01774040206814,20171024,19.180999755859375,L8,8745,9340,8937,11681,0.13308759
nxvu,39.87812420365709,-86.01774040206814,20180521,2.046999931335449,S2,385,656,602,788,0.13381295
oome,39.87812420365709,-86.01774040206814,20180604,3.1700000762939453,S2,329,458,420,599,0.17566241
ryfz,39.87812420365709,-86.01774040206814,20180611,10.821000099182129,S2,870,963,846,1044,0.104761906
vsxt,39.87812420365709,-86.01774040206814,20170710,13.598999977111816,S2,314,439,371,574,0.21481481
zgip,39.87812420365709,-86.01774040206814,20170626,9.907999992370605,S2,314,439,371,574,0.21481481
zrid,39.87812420365709,-86.01774040206814,20180529,3.509000062942505,S2,385,656,602,788,0.13381295
czxp,40.77949580880275,-85.63747272333133,20200519,0.0,NONE,0,0,0,0,0
ewlr,40.77949580880275,-85.63747272333133,20190729,18.875999450683594,S2,3586,3544,3357,3729,0.052497882
fznw,40.77949580880275,-85.63747272333133,20180618,10.673999786376953,S2,814,1126,1041,1286,0.10528578
hwxn,40.77949580880275,-85.63747272333133,20190617,3.9230000972747803,S2,1134,1511,1645,1546,-0.031024758
jyus,40.77949580880275,-85.63747272333133,20190521,10.798999786376953,S2,1118,1573,1800,1768,-0.00896861
oahn,40.77949580880275,-85.63747272333133,20170619,3.9630000591278076,NONE,0,0,0,0,0
pwnf,40.77949580880275,-85.63747272333133,20210524,6.90500020980835,S2,1627,1715,1609,1848,0.069135085
rjzf,40.77949580880275,-85.63747272333133,20200609,15.0600004196167,S2,1016,1356,1379,1665,0.09395532
vtog,40.77949580880275,-85.63747272333133,20160524,0.0,L8,8857,10241,10199,9648,-0.027762381
wvmq,40.77949580880275,-85.63747272333133,20160607,0.7929999828338623,NONE,0,0,0,0,0
yzaj,40.77949580880275,-85.63747272333133,20170523,2.7249999046325684,NONE,0,0,0,0,0
llyy,40.025831926052476,-85.30794515548168,20200518,0.0,S2,11886,11280,10790,11524,0.032894146
osgk,40.025831926052476,-85.30794515548168,20210803,15.5,S2,805,1166,1231,1565,0.119456366
bhge,41.33056489429075,-85.38360718215655,20160830,19.815000534057617,S2,264,339,240,167,-0.17936118
ctam,41.33056489429075,-85.38360718215655,20190520,12.642000198364258,S2,211,248,199,195,-0.010152284
hfov,41.33056489429075,-85.38360718215655,20210621,0.828000009059906,S2,132,248,181,222,0.10173697
jpyw,41.33056489429075,-85.38360718215655,20180814,16.940000534057617,L8,8285,9886,9605,14248,0.19465056
jywz,41.33056489429075,-85.38360718215655,20180730,12.269000053405762,S2,424,393,328,280,-0.078947365
mvft,41.33056489429075,-85.38360718215655,20190716,8.718999862670898,S2,305,442,321,464,0.18216561
njiu,41.33056489429075,-85.38360718215655,20180521,4.5329999923706055,S2,325,423,314,368,0.079178885
nlpx,41.33056489429075,-85.38360718215655,20160802,17.541000366210938,S2,225,193,135,142,0.025270758
twhh,41.33056489429075,-85.38360718215655,20210524,0.5519999861717224,S2,261,314,237,235,-0.004237288
vbrh,41.33056489429075,-85.38360718215655,20200518,8.718999862670898,NONE,0,0,0,0,0
wsmt,41.33056489429075,-85.38360718215655,20170523,2.6530001163482666,NONE,0,0,0,0,0
xugn,41.33056489429075,-85.38360718215655,20190812,6.539999961853027,S2,155,161,108,99,-0.04347826
cojx,39.58638305813434,-84.9948672114182,20180611,15.206999778747559,S2,470,683,534,664,0.10851419
eaic,39.58638305813434,-84.9948672114182,20160613,6.188000202178955,S2,1026,902,644,727,0.060539752
husd,39.58638305813434,-84.9948672114182,20160517,17.363000869750977,L8,9387,10984,11457,12420,0.0403317
jubw,39.58638305813434,-84.9948672114182,20180514,19.155000686645508,S2,414,646,513,617,0.0920354
vlxi,39.58638305813434,-84.9948672114182,20190514,5.118000030517578,S2,530,858,800,739,-0.039636128
fjcf,38.103299425061394,-86.99485429770763,20210524,10.527999877929688,L8,8834,9221,8785,8966,0.0101966085
jvfu,38.103299425061394,-86.99485429770763,20160705,12.053999900817871,L8,7798,8103,7683,8137,0.02869785
qaya,38.103299425061394,-86.99485429770763,20160605,0.0,L8,7700,7923,7630,7916,0.018397015
qqxh,38.103299425061394,-86.99485429770763,20200615,5.230999946594238,S2,482,497,458,467,0.00972973
ruhq,38.103299425061394,-86.99485429770763,20210621,3.072999954223633,S2,198,227,145,151,0.02027027
uuby,35.636163535109816,-79.29328669954121,20160524,3.4200000762939453,S2,189,455,193,777,0.60206187
belz,36.345998913605754,-79.11270202507876,20190910,11.618000030517578,S2,176,368,200,623,0.5139733
buft,35.68018378070943,-79.21152016352417,20170720,1.4520000219345093,L8,8095,9993,10400,18646,0.2838945
imbl,35.08599964713565,-78.72780579944846,20140813,0.17100000381469727,L8,7982,8663,8017,18315,0.3910831
kwfj,35.79399787599757,-79.0164077378296,20150924,14.88599967956543,NONE,0,0,0,0,0
epay,35.79399787599757,-79.01645678794118,20150924,13.071000099182129,NONE,0,0,0,0,0
lzue,35.68029079913471,-79.21132396307782,20170621,3.575000047683716,S2,1186,1375,1481,1775,0.09029484
abin,35.85803502622611,-78.74197236349526,20140715,2.177999973297119,L8,8392,9023,8249,21550,0.44635725
fezn,35.6269019822218,-79.3104899114054,20151012,2.190999984741211,L8,7681,8188,7831,14951,0.31252745
oxmx,35.74200029861335,-79.20902306693424,20150707,19.275999069213867,L8,8768,9926,9757,18223,0.30257326
mpjf,35.68212794876873,-79.20791275077192,20160719,18.152999877929688,S2,240,556,330,1118,0.5441989
qlku,35.682154703375055,-79.20786370066034,20160621,8.35099983215332,NONE,0,0,0,0,0
ojpi,35.63802743935014,-79.28982643712374,20150622,0.14499999582767487,L8,8042,8723,8742,15142,0.26796183
flwc,35.65266666810861,-79.26263483889981,20150707,3.3889999389648438,L8,7965,8952,8269,20433,0.4238032
hxex,35.65269342271494,-79.26258578878823,20150707,4.114999771118164,L8,7965,8952,8269,20433,0.4238032
jlyq,35.64221899434039,-78.8913611669878,20160720,12.199000358581543,S2,175,429,208,748,0.56485355
svim,35.79399787599757,-79.01581467738949,20150824,18.395999908447266,L8,7551,8338,7808,7676,-0.008524929
aozh,35.868375681569056,-78.82474665635038,20170124,2.9049999713897705,S2,630,833,889,1126,0.11761787
oljv,34.212698083121445,-78.9196942950814,20130812,4.35699987411499,L8,7707,8703,7955,18985,0.40942836
yumq,34.941003058180755,-79.10138482660511,20160725,0.3630000054836273,L8,7931,8670,8080,19123,0.40594786
wdbg,35.681887157311834,-79.20835866087728,20160810,0.14499999582767487,L8,8129,9372,8668,20380,0.40319473
colx,35.68191391191817,-79.20830961076568,20160810,0.2540000081062317,L8,8283,9692,9046,21645,0.41051123
ctul,36.0099967310265,-78.960459396912,20180612,5.854000091552734,S2,326,507,286,801,0.47378105
qdhz,35.90713418792561,-79.1349484802344,20200610,1.9359999895095825,S2,348,580,403,893,0.37808642
bwuo,35.71523677409056,-79.14641728814387,20160622,2.3239998817443848,NONE,0,0,0,0,0
njqa,35.67079291389087,-79.22897308504736,20150610,6.426000118255615,NONE,0,0,0,0,0
nubd,35.87775317108444,-78.89981116348409,20141230,7.789000034332275,L8,7843,8176,8108,11960,0.19194739
uqjz,35.6883573129404,-78.69922296169588,20160831,15.975000381469727,S2,187,306,237,264,0.053892214
guxw,35.902568068446875,-79.09841060620246,20180613,5.409999847412109,S2,250,276,159,307,0.31759655
aopl,35.665174446563526,-79.23940292241137,20171206,12.522000312805176,S2,413,684,792,1285,0.23736158
lsjq,35.6567110727641,-79.25512125362478,20130807,0.5080000162124634,L8,10475,13799,13066,23483,0.28501463
hgna,36.168941388076576,-79.0703896151826,20130605,18.60700035095215,L8,7832,8510,7810,19829,0.43485653
icbd,35.89306572410199,-79.02235171953383,20211012,4.841000080108643,S2,142,321,180,587,0.5306389
kfcj,35.79399787599757,-79.01522161694938,20150806,19.36400032043457,L8,10488,13084,12654,16871,0.1428281
bfir,35.79399787599757,-79.01517256683779,20150806,19.36400032043457,L8,10488,13084,12654,16871,0.1428281
muds,35.91011732653037,-79.15881358907244,20130212,3.9100000858306885,NONE,0,0,0,0,0
ywqr,35.33999896134203,-79.04646207892982,20210929,1.024999976158142,S2,182,351,273,711,0.44512194
utwr,35.64318661926899,-82.40051762751284,20150901,9.361000061035156,L8,3142,6921,6221,12705,0.34259748
wvfe,35.90061052308442,-79.08275024330275,20170720,2.9049999713897705,L8,7757,8486,8027,9953,0.107119024
dvqs,35.639623797527285,-79.28686113492319,20171018,2.680999994277954,NONE,0,0,0,0,0
ahjj,35.88377741660766,-78.94803188227606,20170517,3.484999895095825,L8,37790,37259,38089,39579,0.01918422
oieb,35.634250580757886,-79.29684506218186,20150707,1.1759999990463257,L8,7920,10709,10169,21222,0.3521073
gtno,35.55000032545407,-79.01999731417762,20180501,2.0350000858306885,S2,318,617,366,1089,0.4969072
qmzg,35.98000035823997,-78.79193659079912,20180627,4.841000080108643,S2,4017,3642,3125,3374,0.038313586
anwq,35.86983380761353,-78.83642950111042,20171115,14.232000350952148,S2,473,751,1231,1590,0.12725984
jtxr,35.65647028130719,-79.2555671637301,20130904,4.431000232696533,L8,7712,8443,7881,18878,0.41096455
bhgz,35.90054809566967,-79.08225528308583,20170621,14.258999824523926,S2,2347,2432,1898,2206,0.07504873
dqrw,35.88076752339658,-78.92392152288006,20151207,0.2540000081062317,S2,268,425,497,645,0.1295972
jskq,35.74200029861335,-79.21896240318237,20151112,4.841000080108643,L8,8207,8622,8898,13470,0.20439914
fygo,35.98000035823997,-78.79218184135706,20180627,9.843000411987305,S2,4556,4127,3672,4240,0.07178969
kshb,34.89201091490654,-76.6219997860597,20140626,0.45399999618530273,L8,8040,8907,8652,12211,0.17058907
aqyb,34.965001940050406,-79.08349045407763,20160816,6.7769999504089355,L8,8863,10631,9895,23342,0.40457922
adef,35.74200029861335,-79.22890619853156,20160524,13.555000305175781,S2,195,361,223,593,0.45343137
