NIR,SWIR,blue,cyanobacteria_abundance,green,longitude,latitude,ndci,ndti,ndvi,ndwi,red,red_edge,caml_sample_date,satellite_date,temp_c,log_abundance,days_diff_caml_to_sat,is_s2,precip_3d_mm,wind_speed_ms,solar_rad_wm2,nutrients_date,TN_mgL,TP_mgL,days_diff_caml_to_nutrients
0.1877,0.2798,0.101,1973.2039794921875,0.1437,-120.75900248766082,37.41249994896262,0.1897289765696216,-0.0850047570746908,0.0483105463510653,-0.1327700663850332,0.1703999936580658,0.2502,2016-07-12,2016-07-14,40.2006774902344,3.29539202299988,2,1,0.0,2.9,8.831,2016-07-12,0.27,,0.0
0.1863,0.2573,0.126,2250.0065,0.1553,-121.49400503250244,38.11560208486785,0.0880636485044725,-0.05073350836802,0.0402009929780669,-0.0907494145199063,0.1719000041484832,0.2051,2016-07-19,2016-07-14,30.22535095214846,3.3523767490698475,5,1,0.0,3.13,8.5706,2016-07-19,0.39,,0.0
0.0801,0.1633,0.0152,1520.550537109375,0.0439,-121.20600061366248,38.16019755450337,0.8944954117505128,0.3591331221696524,0.5892857107145886,-0.2919354838709678,0.0207000002264976,0.3717,2016-07-19,2016-07-14,35.01693734000003,3.1822863816848113,5,1,0.0,3.13,8.5706,2016-07-19,0.07500000000000001,,0.0
0.174,0.3077,0.0578,1321.904052734375,0.0962,-120.96700171539987,37.45829937588256,0.5823788446121463,0.0073298277800938,0.2946428433056687,-0.2879348630643967,0.0948000028729438,0.3592,2019-04-16,2019-04-17,18.726785278320335,3.121528346924409,1,1,2.73,2.4,5.5937,2019-04-16,0.12,,0.0
0.21877,0.26409,0.0814075,7330.0,0.1216674999999999,-120.88999749930792,37.11449822556084,,-0.078232870874568,0.2117200697886953,-0.2852285661832202,0.14232,,2014-05-13,2014-05-14,42.307574000000045,3.865163219506086,1,0,0.0,1.4,8.4374,2014-05-13,0.31,1.8,0.0
0.1882,0.2899,0.1169,1634.5279541015625,0.1563,-120.75900248766082,37.41249994896262,0.0868292817542981,-0.0899563184236124,0.0026638388168448,-0.0925979680696662,0.1871999949216842,0.2228,2019-04-16,2019-04-17,19.787332153320335,3.2136579713948463,1,1,4.07,2.06,5.5937,2019-04-16,0.055,,0.0
0.2181925,0.11636,0.0172775,4465.0,0.0513775,-121.383004629979,38.29959797163619,,0.2301200131685275,0.7431170672764857,-0.618818859665393,0.0321549999999999,,2019-04-16,2019-04-17,21.54652052000006,3.649918718735419,1,0,7.16,1.36,5.8459,2019-04-16,0.041,,0.0
0.0787,0.14,0.0154,5140.0,0.0395,-120.56900019177355,35.124499525631116,0.6365180342002926,-0.0400972263412253,0.2954732318359679,-0.3316412859560068,0.0428000018000602,0.1927,2017-12-11,2017-12-13,15.247109659999978,3.711047603867034,2,1,0.0,1.97,2.8037,2017-12-11,4.442,0.304,0.0
0.1113,0.2472,0.0581,6360.0,0.0787,-120.57300000541848,34.94139991817451,0.2522321311948223,-0.1216517979846683,0.0509914889941127,-0.171578947368421,0.100500002503395,0.1683,2017-12-11,2017-12-13,6.45596222000006,3.803525395576533,2,1,0.0,1.97,3.109,2017-12-11,82.4,0.201,0.0
0.0574,0.1349,0.0089,5525.0,0.0255,-120.58599828498926,35.02280080790517,0.7523069491771008,9.349748255369675e-09,0.3848009729834084,-0.3848009650180941,0.0254999995231628,0.1804,2017-12-11,2017-12-13,5.362195820000011,3.742410880580493,2,1,0.0,1.97,2.8037,2017-12-11,30.6745,0.551,0.0
0.0761,0.1262,0.0122,6195.0,0.0312,-120.81199444458,35.35749647387576,0.7682170576949969,0.0212766041134494,0.4358490633858443,-0.418452935694315,0.0298999994993209,0.2281,2017-12-11,2017-12-13,23.022561645507835,3.792111409087168,2,1,0.0,2.01,2.8037,2017-12-11,1.596,0.706,0.0
0.1561,0.288,0.0708,6992.5,0.0996,-120.63099507371956,34.95759983230168,0.2581755655760226,-0.1297509764356424,0.0939033002025559,-0.2209620649198279,0.1292999982833862,0.2193,2017-12-11,2017-12-13,13.110847160000048,3.844694579216687,2,1,0.0,1.97,3.109,2017-12-11,39.1295,1.19,0.0
0.1135,0.1569,0.0837,4727.5,0.0988,-120.68199827156892,35.246897390447145,0.1497548077479859,-0.0657210419795465,0.0035366913937,-0.0692416391898257,0.1127000004053115,0.1524,2017-12-11,2017-12-13,16.891177280000022,3.674723393372306,2,1,0.0,1.97,2.8037,2017-12-11,10.199,0.226,0.0
0.0768,0.1455,0.0555,1912.5,0.0647,-119.87599791975433,34.44599825023773,0.3896046161948894,-0.0299850121771207,0.055670098422222,-0.085512367491166,0.0687000006437301,0.1564,2017-12-12,2017-12-13,3.5711533400000235,3.281828466560518,1,1,0.0,1.52,3.21,2017-12-12,13.7,0.196,0.0
0.1993,0.1751,0.2036,956.75,0.2039,-119.51700015304246,34.406896393100055,0.0617343314972221,0.0215430914802785,0.0101368527502988,0.0114087301587301,0.1952999979257583,0.221,2017-12-12,2017-12-13,21.90883064000002,2.981252160655115,1,1,0.0,1.06,3.21,2017-12-12,4.367,3.54,0.0
0.1442,0.2961,0.0665,1035.33203125,0.0941,-121.01200296323128,37.515001304878176,0.5542660649043627,-0.0485338725985844,0.163372327551432,-0.210239194292908,0.1037,0.3616,2020-06-09,2020-06-08,37.42322342,3.0154989216612953,1,1,0.0,2.22,8.9347,2020-06-09,0.45,,0.0
0.1289,0.194,0.0591,4640.2775,0.0809,-120.99500487001552,37.43119695967973,0.400069516857838,-0.0322966507177033,0.1979553903345724,-0.2287893231649189,0.0863,0.2014,2020-06-09,2020-06-08,34.58526000976565,3.666637535476956,1,1,0.0,2.22,8.8783,2020-06-09,1.5,,0.0
0.1012,0.1802,0.041,3259.521484375,0.0567,-120.47499788246584,37.25829977543341,0.6352904628766698,-0.0173310225303293,0.265791119449656,-0.2818239392020266,0.0587,0.2632,2020-06-10,2020-06-08,39.92107543945315,3.513287066225665,2,1,0.01,1.82,8.4845,2020-06-10,0.1,,0.0
0.1914,0.2992,0.1041,6170.0,0.1354,-120.88999749930792,37.11449822556084,0.251542152159013,-0.0949197860962567,0.0777027027027026,-0.1713586291309669,0.1638,0.2739,2020-06-09,2020-06-08,35.72979125976565,3.7903555464143865,1,1,0.0,1.97,8.8783,2020-06-09,1.2,,0.0
0.195,0.3489,0.0736,5977.5,0.1044,-121.77999839676733,37.6399007253852,0.3465602760405434,-0.1840562719812426,0.1255411255411255,-0.3026052104208417,0.1515,0.3122,2020-06-09,2020-06-08,36.36021920000002,3.7765922335805384,1,1,0.0,1.69,8.9347,2020-06-09,0.35,,0.0
0.1392,0.2332,0.054,683.6300048828125,0.0886,-121.00300003820436,37.44189880220797,0.7447353964475371,0.1193935565382185,0.3326950694112015,-0.2221246707638278,0.0697,0.4764,2020-06-09,2020-06-08,34.58526000976565,2.835455928791752,1,1,0.0,2.22,8.9347,2020-06-09,1.5,,0.0
0.1827,0.2532,0.0874,2227.2109375,0.1267,-120.60799948958692,37.45420146201444,0.2874025661365181,-0.0558867347050317,0.1263871778156379,-0.1809954751131221,0.1416999995708465,0.256,2019-04-16,2019-04-17,18.361550903320335,3.347956301697372,1,1,4.07,2.06,5.5937,2019-04-16,0.08,,0.0
0.21481,0.187365,0.0443925,5577.5,0.0869625,-121.73100179439204,38.59009948706608,,-0.0225637855456895,0.4049625965744186,-0.4236552369748734,0.0909774999999999,,2019-04-16,2019-04-17,30.744412340000057,3.7465174374146537,1,0,3.19,1.56,5.8459,2019-04-16,0.12,0.15,0.0
0.20711,0.22174,0.072415,2442.139892578125,0.114545,-120.56099610538256,37.21410116579165,,-0.0894131208140389,0.2036030800523028,-0.2877772768960532,0.13704,,2014-05-13,2014-05-14,45.34961180000005,3.3879483351008712,1,0,0.0,1.4,8.4374,2014-05-13,0.36,,0.0
0.2487174999999999,0.1568125,0.0225299999999999,6802.5,0.0445849999999999,-120.03600384285512,37.436298171284854,,0.0696014634000058,0.730208695652174,-0.6959794069262963,0.0387825,,2014-05-13,2014-05-14,37.52576402,3.8327323891233647,1,0,0.0,1.41,8.4374,2014-05-13,0.077,0.43,0.0
0.1465,0.1465,0.0364174999999999,5347.5,0.066475,-120.84999936285853,37.295301395974896,,-0.0368559268314767,0.3436514760676414,-0.3757483272684587,0.0715624999999999,,2014-05-13,2014-05-14,41.620551980000016,3.728232000140194,1,0,0.0,1.46,8.4374,2014-05-13,0.12,0.4,0.0
0.2200349999999999,0.2899125,0.0756324999999999,2321.6495,0.112455,-120.92299484710342,37.372501812513214,,-0.1311939275125783,0.2008923393891432,-0.3235586032662635,0.1464174999999999,,2013-10-15,2013-10-18,36.41490752000004,3.365983677427982,3,0,0.04,1.18,4.9382,2013-10-15,0.26,,0.0
0.28422,0.3944399999999999,0.1163874999999999,1777.81396484375,0.1586,-121.08499844747617,37.5476998929031,,-0.1106438159324291,0.1786452960661023,-0.2836818571880222,0.1980625,,2013-10-15,2013-10-18,36.71911130000001,3.2501305302837413,3,0,0.0,1.4,5.029,2013-10-15,0.18,,0.0
0.269535,0.322665,0.1021975,149.56399536132812,0.14562,-121.00300003820436,37.44189880220797,,-0.1015478586798083,0.2030865540732805,-0.2984788813816525,0.1785375,,2013-10-15,2013-10-18,33.940261039999996,2.177721130660464,3,0,0.0,1.4,5.029,2013-10-15,0.8,,0.0
0.2614225,0.246655,0.0664474999999999,390.5450134277344,0.1031599999999999,-120.96700171539987,37.45829937588256,,-0.0532522656877367,0.3898521349061306,-0.4340924207826762,0.114765,,2013-10-15,2013-10-18,28.63549399999999,2.59278169732504,3,0,0.0,1.4,4.9382,2013-10-15,0.18,,0.0
0.21481,0.34549,0.0898224999999999,6535.0,0.1193024999999999,-120.59999986229708,37.006200038275786,,-0.0819000346300358,0.2088436187649041,-0.2858543155374313,0.1405874999999999,,2014-04-08,2014-04-12,38.069229199999995,3.8153120435243593,4,0,0.02,1.4,6.3226,2014-04-08,0.099,0.25,0.0
0.34681,0.267995,0.064715,7460.4065,0.101455,-121.01200296323128,37.515001304878176,,0.0189186135556198,0.5604587202402714,-0.5473436471729891,0.0976874999999999,,2014-04-08,2014-04-12,32.34062768000001,3.8728207011473263,4,0,0.02,1.17,6.5422,2014-04-08,0.4,,0.0
0.2327125,0.2256725,0.0449974999999999,7185.0,0.0715075,-120.90599675388768,37.26159951021295,,0.000962362863292,0.530587916108293,-0.5298961278022484,0.0713699999999999,,2014-04-08,2014-04-12,35.82700808000004,3.8564872128686303,4,0,0.01,1.03,6.3226,2014-04-08,0.3,0.6,0.0
0.3357549999999999,0.20942,0.0549799999999999,1826.6614990234375,0.0947175,-120.96000092674596,37.3977982927894,,0.0297479105796017,0.5800235294117646,-0.559937045920471,0.089245,,2014-04-08,2014-04-12,28.040758520000058,3.2618957632144596,4,0,0.02,1.17,6.3226,2014-04-08,0.19,,0.0
0.4178975,0.216515,0.0717275,1028.8189697265625,0.1015924999999999,-121.00300003820436,37.44189880220797,,0.0044864109947965,0.611691485925576,-0.6088760130127625,0.100685,,2014-04-08,2014-04-12,25.750685120000018,3.012760887463726,4,0,0.02,1.17,6.5422,2014-04-08,0.43,,0.0
0.3083925,0.2586175,0.0635875,4907.5,0.1049749999999999,-121.2289961977951,37.610599972363,,-0.0749980724537113,0.4330839471177305,-0.492098435411589,0.1219974999999999,,2014-04-08,2014-04-12,26.759001020000028,3.6909487953306024,4,0,0.02,1.17,6.5422,2014-04-08,0.16,0.29500000000000004,0.0
0.1988875,0.12252,0.0247574999999999,5089.6745,0.0471975,-120.67400310338006,37.427099045811595,,0.103518821603928,0.6767483033343169,-0.616413028018774,0.0383425,,2014-04-08,2014-04-12,25.84297165999999,3.70677532894204,4,0,0.01,1.03,6.3226,2014-04-08,0.1,,0.0
0.23043,0.17895,0.0628174999999999,4008.5165,0.0944424999999999,-120.47499788246584,37.25829977543341,,-0.0648100012377769,0.3636424159485151,-0.4185872919376064,0.1075324999999999,,2014-04-08,2014-04-12,34.623865040000055,3.603092005028631,4,0,0.01,1.03,6.3226,2014-04-08,1.2,,0.0
0.278555,0.15981,0.0198899999999999,6724.4375,0.04838,-120.8750015424652,37.65999789383307,,0.1579703207276211,0.7757342980540903,-0.7040390291648188,0.0351799999999999,,2014-04-08,2014-04-12,28.009996340000043,3.827720541113952,4,0,0.01,1.03,6.3226,2014-04-08,0.8,,0.0
0.1405325,0.0905925,0.0308074999999999,4505.0,0.0486274999999999,-120.84999936285853,37.295301395974896,,0.0631285526891124,0.532649889576574,-0.4858585324592938,0.0428524999999999,,2014-04-08,2014-04-12,29.233647500000018,3.653791187387812,4,0,0.01,1.03,6.3226,2014-04-08,0.29,0.27,0.0
0.2592775,0.2681875,0.109705,7766.5175,0.1612124999999999,-120.72200086711936,37.455503519522054,,-0.0789501874665239,0.157159513754456,-0.2332160098932198,0.18885,,2014-04-08,2014-04-12,29.503671080000004,3.8902822403814534,4,0,0.01,1.03,6.3226,2014-04-08,1.4,,0.0
0.1619825,0.176475,0.0624325,3946.64306640625,0.09931,-120.56099610538256,37.21410116579165,,-0.1006158304654954,0.142683303205326,-0.239855717251739,0.12153,,2013-10-15,2013-10-18,36.54821030000005,3.5963378782179856,3,0,0.0,1.18,4.9382,2013-10-15,0.64,,0.0
0.2044425,0.1965225,0.0750825,2403.06201171875,0.1012899999999999,-120.48800062113766,37.197602491893896,,-0.080738295386221,0.2638435978672437,-0.3373946178440304,0.1190824999999999,,2014-04-08,2014-04-12,35.82700808000004,3.3809456659097044,4,0,0.02,1.4,6.3226,2014-04-08,0.59,,0.0
0.26475,0.2829,0.0811049999999999,2904.56298828125,0.1261775,-120.75900248766082,37.41249994896262,,-0.1247550507240093,0.2403445792022675,-0.3544710975820324,0.1621475,,2013-10-15,2013-10-18,34.23762878000002,3.4632302947348528,3,0,0.04,1.18,4.9382,2013-10-15,0.25,,0.0
0.2453075,0.1993825,0.0618,5294.833984375,0.0907574999999999,-120.99500487001552,37.43119695967973,,-0.0727676747037188,0.4005166852216608,-0.459881272968027,0.1050025,,2013-10-15,2013-10-18,30.37526618000004,3.723934362232259,3,0,0.0,1.4,4.9382,2013-10-15,0.8,,0.0
0.0926,0.1044,0.035,3305.112548828125,0.0562,-120.56099610538256,37.21410116579165,0.219858133814971,-0.1198120825210973,0.1285801111088206,-0.2446236559139785,0.0715000033378601,0.1118,2019-02-06,2019-02-06,9.918572998046898,3.519317634021575,0,1,31.01,1.23,3.9998,2019-02-06,0.99,,0.0
0.1993,0.266,0.099,1738.7359619140625,0.1409,-120.51299834164332,36.74890098928985,0.0960835661976965,-0.1025477554365857,0.070354472922421,-0.1716637272192828,0.1730999946594238,0.2099,2019-02-03,2019-02-06,13.755883789062525,3.2404833408199587,3,1,48.27,3.62,2.5538,2019-02-03,0.53,,0.0
0.1373,0.2248,0.0303,3158.570068359375,0.0691,-120.39399831182998,36.4142008642182,0.7217068720437251,0.136513173214558,0.4467861031162656,-0.3304263565891473,0.0524999983608722,0.3248,2019-02-03,2019-02-06,13.664086914062525,3.4996279909595134,3,1,48.27,3.62,2.5538,2019-02-03,1.0,,0.0
0.1238,0.1889,0.0559,2754.763916015625,0.0833,-120.21099680459658,36.16639970047611,0.4338983155146169,-0.0011990279184989,0.1944042574187819,-0.195557701593433,0.0834999978542327,0.2115,2019-02-03,2019-02-06,13.546899414062525,3.440242009185014,3,1,44.95,4.05,2.5538,2019-02-03,0.84,,0.0
0.1982,0.2509,0.1686,2416.087890625,0.1572,-120.30200259799632,36.44319839836877,0.1475573171047264,-0.0420475431270524,0.0736727949736276,-0.1153629712999436,0.1710000038146972,0.2302,2019-02-03,2019-02-06,13.431665039062525,3.3832924425960904,3,1,44.28,3.35,2.5538,2019-02-03,0.185,,0.0
0.121,0.2088,0.0452,732.4774780273438,0.0751,-121.00300003820436,37.44189880220797,0.4931287891123518,-0.0272020805002941,0.2081877108003579,-0.2340642529321774,0.0793000012636184,0.2336,2019-02-06,2019-02-06,10.668572998046898,2.865386783048267,0,1,29.27,1.17,3.7178,2019-02-06,1.9500000000000002,,0.0
0.1981,0.4002,0.1331,7057.5,0.1493,-120.59999986229708,37.006200038275786,0.1433202067008849,-0.1067903144767509,0.0341947207890567,-0.1404720782959125,0.1850000023841858,0.2469,2021-05-11,2021-05-11,40.0618835449219,3.848712419049423,0,1,0.0,2.33,8.4881,2021-05-11,2.0,,0.0
0.2076,0.3057,0.1276,1471.7030029296875,0.1692,-120.75900248766082,37.41249994896262,0.1397508599019616,-0.0576440995768723,0.0445283125999943,-0.1019108280254777,0.1898999959230423,0.2516,2021-05-11,2021-05-11,39.1712585449219,3.168115172372912,0,1,0.0,1.61,8.4881,2021-05-11,0.125,,0.0
0.2167,0.3687,0.1021,5060.3662109375,0.1336,-120.89800158569886,37.6666999227164,0.2757821552723059,-0.1678604796013703,0.0722414646214745,-0.2372252355124179,0.1875,0.3303,2021-05-11,2021-05-11,37.9095397949219,3.704267761461229,0,1,0.0,1.61,8.4881,2021-05-11,0.28,,0.0
0.098,0.2439,0.0407,2536.5785,0.063,-120.54900558264984,37.36089923157214,0.4052953218236998,-0.0735294044559182,0.1461988376008067,-0.2173913043478261,0.0729999989271164,0.1725,2021-05-12,2021-05-11,40.277627563476585,3.4044194860304335,1,1,0.0,1.68,8.4989,2021-05-12,0.13,,0.0
0.2248,0.3745,0.1009,7127.5,0.1386,-120.98300096997968,37.320401675804746,0.3372327694187762,-0.0848464679966681,0.155487037049264,-0.2372041827187672,0.1642999947071075,0.3315,2021-05-11,2021-05-11,40.1829772949219,3.852998153939216,0,1,0.0,2.35,8.4881,2021-05-11,0.41,,0.0
0.1834,0.3268,0.0749,107.22949981689452,0.1133,-120.96700171539987,37.45829937588256,0.5329830786374412,-0.0287183771745378,0.2089650733114602,-0.2362655881361645,0.1199999973177909,0.3939,2021-05-11,2021-05-11,38.7571960449219,2.034345651357643,0,1,0.0,2.35,8.4881,2021-05-11,7.4,,0.0
0.2398075,0.222785,0.0533575,2012.281982421875,0.0861649999999999,-120.96000092674596,37.3977982927894,,-0.0611277581040588,0.4223774253579187,-0.4713357721893718,0.097385,,2013-10-15,2013-10-18,28.98413204000002,3.3039046068972167,3,0,0.0,1.4,4.9382,2013-10-15,0.32,,0.0
0.1735324999999999,0.140615,0.0212374999999999,1917.843505859375,0.0471149999999999,-120.67400310338006,37.427099045811595,,-0.0514872414313756,0.5373013675876197,-0.5729387371259589,0.05223,,2013-10-15,2013-10-18,26.960664199999997,3.2830395566462984,3,0,0.04,1.18,4.9382,2013-10-15,0.18,,0.0
0.233455,0.2796275,0.0866325,4822.6415,0.1234825,-121.03099873371892,37.48059934025084,,-0.1094744433426485,0.2055590340758719,-0.3081001575906146,0.1538425,,2013-10-15,2013-10-18,31.76981834000003,3.683375022938616,3,0,0.0,1.4,5.029,2013-10-15,0.62,,0.0
0.1978975,0.1324475,0.027205,5610.7145,0.0468399999999999,-120.8750015424652,37.65999789383307,,-0.0198529988752582,0.6047803434224664,-0.617222534348026,0.0487374999999999,,2013-10-15,2013-10-18,28.792722920000017,3.749095567875104,3,0,0.04,1.18,4.9382,2013-10-15,0.5,,0.0
0.2098,0.2955,0.0868,3086.927001953125,0.1248,-120.56099610538256,37.21410116579165,0.3111806036188035,-0.1707641263009748,0.0870466252757628,-0.2540346682606096,0.1762000024318695,0.3354,2016-07-12,2016-07-14,39.6186462402344,3.4896670251404904,2,1,0.0,3.71,8.831,2016-07-12,0.5,,0.0
0.2355725,0.1223274999999999,0.0184874999999999,5482.5,0.0398274999999999,-120.03600384285512,37.436298171284854,,0.161151603498542,0.7823109951010988,-0.7107661583151781,0.0287725,,2014-04-08,2014-04-12,23.323890920000053,3.739057847805899,4,0,0.0,1.2,6.3226,2014-04-08,0.077,0.13,0.0
0.3232425,0.23186,0.0575649999999999,6080.0,0.1094025,-120.88999749930792,37.11449822556084,,-0.0490046940194714,0.45630969544062,-0.4942620393162986,0.1206775,,2014-04-08,2014-04-12,31.339147819999994,3.7839750034126713,4,0,0.02,1.4,6.3226,2014-04-08,0.19,0.36,0.0
0.1329,0.1869,0.0529,2295.5975,0.0917,-121.00300003820436,37.44189880220797,0.7204428721582503,0.1293103639767303,0.305500999975458,-0.1834372217275155,0.0706999972462654,0.4351,2016-02-09,2016-02-05,18.490810640000007,3.3610848877304895,4,1,0.0,1.28,3.895,2016-02-09,1.4,,0.0
0.1496,0.2114,0.0665,6115.47216796875,0.0945,-121.03099873371892,37.48059934025084,0.428399143491979,-0.001584801206502,0.2242225715338677,-0.2257271609995903,0.0948000028729438,0.2369,2016-02-09,2016-02-05,19.167578600000013,3.7865010038868223,4,1,0.0,1.28,3.895,2016-02-09,3.7,,0.0
0.1241,0.1758,0.073,3334.4208984375,0.0968,-120.47499788246584,37.25829977543341,0.3566392543574442,-0.0615608264166068,0.0625000073198127,-0.123585332729742,0.1094999983906745,0.2309,2016-02-09,2016-02-05,18.507900740000025,3.523150645549401,4,1,0.0,1.15,4.0771,2016-02-09,1.4,,0.0
0.0808,0.1486,0.029,5578.1495,0.0462,-120.8750015424652,37.65999789383307,0.5927475585244549,0.026666665510778,0.2969502397157524,-0.2724409448818897,0.0438000001013278,0.1713,2016-02-09,2016-02-05,19.618757240000036,3.7465679990076337,4,1,0.0,1.15,4.0771,2016-02-09,0.52,,0.0
0.1392,0.2078,0.0507,2631.01708984375,0.0852,-120.75900248766082,37.41249994896262,0.4305475358852368,-0.0739130612379658,0.1697478818169474,-0.2406417112299465,0.0988000035285949,0.2482,2016-02-09,2016-02-05,22.77700772000003,3.420288704851014,4,1,0.0,1.15,4.0771,2016-02-09,16.5,,0.0
0.0844,0.1301,0.0276,4376.5009765625,0.0487,-120.54900558264984,37.36089923157214,0.657122902648295,-0.0040899837381385,0.2644194717601469,-0.2682193839218633,0.049100000411272,0.2373,2016-02-09,2016-02-05,14.638702100000046,3.6412262516408425,4,1,0.0,1.15,4.0771,2016-02-09,0.76,,0.0
0.1028,0.0142,0.0428,7265.0,0.0715,-120.95400343582908,37.2764037257104,-0.054121554659155,0.0608308712288886,0.2378085591942467,-0.1795754446356856,0.0632999986410141,0.0568,2016-02-09,2016-02-05,18.111410420000027,3.861295393526696,4,1,0.0,1.28,4.0771,2016-02-09,0.523,0.6225,0.0
0.1632,0.2047,0.0921,4102.955078125,0.1295,-120.56099610538256,37.19510093620291,0.260924466537706,-0.0609137155689488,0.0546041903306043,-0.1151349504612231,0.1463000029325485,0.2496,2016-02-09,2016-02-05,14.720734579999998,3.6132025983442073,4,1,0.0,1.19,4.0771,2016-02-09,11.5,,0.0
0.1681,0.2536,0.0627,403.5710144042969,0.1066,-120.96700171539987,37.45829937588256,0.5451604973998175,0.0767676905113489,0.2955684133880861,-0.2238805970149253,0.091399997472763,0.3105,2016-02-09,2016-02-05,20.507442439999977,2.606994764408085,4,1,0.0,1.28,4.0771,2016-02-09,0.17,,0.0
0.3264324999999999,0.3344075,0.097605,4369.98779296875,0.1487824999999999,-121.04900458377276,37.53680184992847,,-0.0955402396674747,0.2885980884145288,-0.3738307923781867,0.180215,,2014-05-13,2014-05-14,41.71967456000005,3.640579593619894,1,0,0.0,1.34,8.2896,2014-05-13,0.34,,0.0
0.35825,0.32976,0.07544,8316.8662109375,0.12527,-121.01200296323128,37.515001304878176,,-0.0549761424287573,0.4384806111283992,-0.4818414956982131,0.139845,,2014-05-13,2014-05-14,44.34471392,3.920011930657568,1,0,0.0,1.34,8.2896,2014-05-13,1.4,,0.0
0.28356,0.2675825,0.0712875,5760.5135,0.1131975,-120.96000092674596,37.3977982927894,,-0.0591963098404255,0.3798456213769988,-0.4293869681102436,0.1274425,,2014-05-13,2014-05-14,39.67911662000006,3.7605365838323537,1,0,0.0,1.34,8.4374,2014-05-13,0.6,,0.0
0.332675,0.316615,0.0765675,5900.0,0.127635,-121.2289961977951,37.610599972363,,-0.0506262028953168,0.4039215272539285,-0.4454389433208055,0.1412475,,2014-05-13,2014-05-14,38.151261680000005,3.7709256146389993,1,0,0.0,1.34,8.2896,2014-05-13,0.165,0.485,0.0
0.2312275,0.1520274999999999,0.02726,5522.7890625,0.05564,-120.67400310338006,37.427099045811595,,0.0672548972594531,0.6524807489592825,-0.6120857190166191,0.0486274999999999,,2014-05-13,2014-05-14,35.74839362,3.742237085775277,1,0,0.0,1.46,8.4374,2014-05-13,0.16,,0.0
0.3318224999999999,0.182745,0.0260225,7453.8935,0.05806,-120.8750015424652,37.65999789383307,,0.088973811924132,0.7446207231956258,-0.7021666784223451,0.0485724999999999,,2014-05-13,2014-05-14,42.099074780000024,3.872441443537813,1,0,0.0,1.46,8.4374,2014-05-13,0.69,,0.0
0.1127,0.2288,0.0422,279.8240051269531,0.0672,-120.96700171539987,37.45829937588256,0.7026100664747982,0.0873786315476894,0.3329390810271511,-0.2529182879377432,0.0564000010490417,0.3229,2020-11-10,2020-11-05,16.10694274902346,2.448434228986891,5,1,1.88,1.56,3.7726,2020-11-10,0.14,,0.0
0.273,0.23648,0.0735425,5509.76318359375,0.120815,-120.56099610538256,37.21410116579165,,-0.0697683371671109,0.3254437869822486,-0.3864377943958458,0.1389375,,2014-04-08,2014-04-12,31.88603102000002,3.741211748302137,4,0,0.02,1.4,6.3226,2014-04-08,0.86,,0.0
0.0961,0.2024,0.0557,4926.8495,0.0676,-120.89800158569886,37.6666999227164,0.2231405002439626,-0.1383046481275817,0.0366774587524969,-0.1740989615149664,0.0892999991774559,0.1406,2020-11-10,2020-11-05,15.18116149902346,3.6926574356990622,5,1,5.59,1.46,3.7726,2020-11-10,0.2,,0.0
0.3073475,0.28675,0.0771724999999999,507.7789916992187,0.1327499999999999,-120.96700171539987,37.45829937588256,,-0.058326978666052,0.3464135321465143,-0.3967245894375679,0.149195,,2014-04-08,2014-04-12,30.69997808000005,2.7065291702947034,4,0,0.02,1.17,6.3226,2014-04-08,0.32,,0.0
0.24825,0.248195,0.0579775,5267.5,0.096835,-121.22399754551418,37.60029944892955,,-0.091699984757706,0.3616262726680608,-0.4387759537505252,0.1163874999999999,,2014-04-08,2014-04-12,36.025253239999984,3.721686984387049,4,0,0.02,1.17,6.5422,2014-04-08,0.16,0.29500000000000004,0.0
0.1877225,0.196,0.07643,6037.31591796875,0.10668,-121.24899972512084,37.88169993910935,,-0.0642823467497012,0.2147964796479649,-0.2752778933602806,0.1213374999999999,,2014-04-15,2014-04-12,36.349965139999995,3.7809158310854536,3,0,0.0,2.46,7.4518,2014-04-15,0.55,0.36,0.0
0.221795,0.2558675,0.07357,1330.0,0.113995,-121.05799859059756,37.37720170502354,,-0.0917004471977927,0.2362896539230647,-0.3210339795705649,0.1370124999999999,,2014-04-08,2014-04-12,33.742015880000054,3.124178055474675,4,0,0.02,1.17,6.5422,2014-04-08,0.36,0.15,0.0
0.2753375,0.18863,0.0426874999999999,6062.5,0.0720025,-120.90100256070782,37.30409920235336,,0.0620620989748506,0.6247694917754665,-0.5854062302067138,0.0635875,,2014-04-08,2014-04-12,28.194569419999993,3.7827233819060297,4,0,0.01,1.03,6.3226,2014-04-08,1.9,4.8,0.0
0.3319325,0.28004,0.067245,1054.8709716796875,0.113225,-120.95799879037298,37.39059684458809,,-0.0586450224998181,0.4454944313196085,-0.4913036397230193,0.1273325,,2014-04-08,2014-04-12,25.70283284000004,3.023610850289439,4,0,0.02,1.17,6.3226,2014-04-08,0.19,,0.0
0.2340324999999999,0.2212175,0.0682074999999999,6082.5,0.10558,-120.76199900356876,37.13660198948275,,-0.0449030361282296,0.3390885163357556,-0.3782325444440354,0.1155074999999999,,2014-04-08,2014-04-12,33.17804258000001,3.7841535123887975,4,0,0.02,1.4,6.3226,2014-04-08,0.15,0.2,0.0
