,NIR,SWIR,blue,cyanobacteria_abundance,green,longitude,latitude,ndci,ndti,ndvi,ndwi,red,red_edge,sample_date,satellite_date,temp_c,log_abundance,days_difference,is_s2
1344,0.19,0.1948,0.1634,4.125,0.1724,-75.30981565996113,38.77848312927101,0.2823602668249728,-0.000869321318668236,0.0476978138336082,-0.0485651214128035,0.1727000027894973,0.3086,2017-07-12,2017-07-15,29.074487304687523,0.7096938697277919,3,1
1345,0.1946,0.1807,0.2039,8.75,0.1945,-75.19656787050677,38.76881579818715,0.2909285079422796,0.078757640015529,0.0790130440553952,-0.0002570033410434053,0.1660999953746795,0.3024,2017-07-12,2017-07-15,28.019799804687523,0.9890046156985368,3,1
1346,0.5976375,0.34956,0.57484,6.440000057220459,0.6000574999999999,-111.4928968574782,38.20258131001637,,0.0063414398946796,0.004320947457531,0.0020205478022366,0.592495,,2017-07-11,2017-07-15,-16.550730399999964,0.8715729388860036,4,0
1347,0.0745,0.0458,0.0569,0.2899999916553497,0.0658,-76.73000367267522,36.21000079057671,-0.0792326938200467,0.0084291188660644,0.0704022989422427,-0.0620099786172487,0.064699999988079,0.0552,2017-07-20,2017-07-15,26.379556274414085,0.11058970748991906,5,1
1348,0.0927,0.0973,0.0743,72.59999847,0.0819,-75.31788217376682,38.76866864785238,0.4544681019285246,0.1219178291050755,0.1823979796793646,-0.0618556701030928,0.0640999972820282,0.1709,2017-07-12,2017-07-15,29.074487304687523,1.8668778053093662,3,1
1349,0.8941,0.5488,0.8586,27.5,0.8136,-75.20283290748687,38.760499574722466,-0.0212549275122884,0.0069306974666467,0.0540524653337155,-0.047139427299877,0.8023999929428101,0.769,2017-07-12,2017-07-15,28.019799804687523,1.4548448600085102,3,1
1350,0.0222,0.0145,0.0337,24.166500091552734,0.0321,-122.6828994735743,47.156977940158946,-0.1898734012182617,0.1546762757036858,-0.0284463723900881,0.1823204419889502,0.0234999991953372,0.016,2017-07-13,2017-07-15,23.58024241999999,1.4008228223575172,2,1
1351,0.1046,0.0762,0.0804,82.09500122070312,0.1081,-97.3383188743123,45.274541675840446,-0.0517051784140732,0.0613647441980283,0.044955037052857,0.0164551010813352,0.0956000015139579,0.0862,2017-07-19,2017-07-15,23.67936500000002,1.9195748985426826,4,1
1352,0.3861,0.3612,0.3909,62.23199844360352,0.3537,-75.5474946643119,38.644148250934904,0.2163885976490368,0.0509582333534964,0.0945428580095392,-0.0437956204379561,0.3194000124931335,0.4958,2017-07-18,2017-07-15,25.961038208007835,1.8009369078817632,3,1
1353,0.0334,0.011,0.0531,99.39700317382812,0.0839,-111.9673006185543,42.89754651368427,-0.5444685380386952,0.4041841106440173,-0.0318840457611387,0.4305200341005968,0.0355999991297721,0.0105,2017-07-19,2017-07-15,26.318076440000027,2.0017207494176232,4,1
1354,0.1104,0.07,0.0789,45.382999420166016,0.0967,-76.61000034512489,35.99000212190285,-0.0529377387459751,0.0331196739090763,0.0990542715003459,-0.0661516175760502,0.090499997138977,0.0814,2017-07-20,2017-07-15,,1.6663588294573777,5,1
1355,0.1201,0.1838,0.0496,39.89899826049805,0.0767,-76.82000170923692,35.48000135711708,0.6452582521167507,0.0833333075228951,0.2983783547014111,-0.2205284552845528,0.0649000033736229,0.301,2017-07-11,2017-07-15,36.787471700000026,1.6117126709592782,4,1
1356,0.0161,0.0127,0.0265,391.6000061035156,0.0416,-111.85310304057556,42.23854934629866,-0.438735194460378,0.3913043304222589,-0.0612245102693881,0.4419410745233968,0.0182000007480382,0.0071,2017-07-18,2017-07-15,28.334708240000055,2.5939503020157018,3,1
1357,0.0048,0.0078,0.0191,174.43499755859375,0.0242,-112.69370155746378,43.07839873420993,-1.0,0.5512820405390831,-0.1864406928629819,0.6689655172413794,0.0070000002160668,0.0,2017-07-20,2017-07-15,39.041665649414085,2.2441162351555994,5,1
1358,0.0888,0.0637,0.0758,533.8579711914062,0.0878,-76.3099964853501,36.019998494689375,-0.1016042875962007,0.0317273699424984,0.0373831679628858,-0.0056625141562853,0.0824000015854835,0.0672,2017-07-19,2017-07-15,29.438728700000013,2.7282384726439712,4,1
1359,0.1014,0.1565,0.0521,2.5,0.0722,-75.30981565996113,38.77848312927101,0.4506369526571508,0.0226629020375942,0.1901408571431911,-0.1682027649769585,0.0689999982714653,0.1822,2017-06-28,2017-07-02,35.902204520000055,0.5440680443502757,4,1
1360,0.0658,0.0967,0.0369,3.625,0.0537,-75.31788217376682,38.76866864785238,0.559452065337409,0.1437699830798921,0.2415094484131547,-0.101255230125523,0.0401999987661838,0.1423,2017-06-28,2017-07-02,28.73803459999999,0.6651117370750514,4,1
1361,0.0753,0.0986,0.0383,16.5,0.0563,-75.19656787050677,38.76881579818715,0.4614918213554893,0.1181728006592225,0.2581453730565259,-0.1443768996960486,0.0443999990820884,0.1205,2017-06-28,2017-07-02,27.5929979,1.2430380486862944,4,1
1362,0.0265,0.0173,0.046,17.92099952697754,0.0555,-85.83056071714765,41.389358141680425,-0.3410138379173354,0.3120567242772185,-0.0467626046433492,0.3536585365853658,0.0291000008583068,0.0143,2017-07-06,2017-07-02,-29.77504977999996,1.2769440748556784,4,1
1363,0.0132,0.0147,0.024,38.887001037597656,0.0281,-87.11605712344134,38.21298885187512,0.0753424528575169,0.3509615270895181,-0.0112359680240714,0.360774818401937,0.0135000003501772,0.0157,2017-07-06,2017-07-02,24.58258972167971,1.6008313844726823,4,1
1364,0.23934,0.1087425,0.0232175,43.253299713134766,0.04805,-91.34088146664024,46.57630934187817,,0.1650250037884527,0.7484270986476244,-0.6656111903684887,0.0344375,,2017-06-29,2017-07-02,24.315116719999992,1.6459456590740236,3,0
1365,0.0159,0.0117,0.0208,43.17100143432617,0.0206,-71.75199702963984,43.87760341601903,-0.314079440905951,0.0618556496312194,-0.0674487008089173,0.1287671232876712,0.0182000007480382,0.0095,2017-06-29,2017-07-02,15.340234375000025,1.6451372455901012,3,1
1366,0.0456,0.0096,0.0387,531.7000122070312,0.0573,-86.47460205959999,41.41447625791449,-0.5591836594204658,0.2000000196227231,0.088305509541089,0.1137026239067055,0.0381999984383583,0.0108,2017-07-05,2017-07-02,25.55927600000001,2.7264827067368596,3,1
1367,0.0097424999999999,0.0050675,0.00603,170.8730010986328,0.01219,-91.39356128648564,46.559190852933995,,0.3360734347170852,0.2332278481012657,0.1115923857289419,0.0060574999999999,,2017-06-28,2017-07-02,22.06947758000001,2.2352076603124806,4,0
1368,0.1007,0.1142,0.0261,173.33900451660156,0.0552,-122.18779656540808,47.42130007330407,0.8088563275340321,0.2957746580855002,0.5409334432538362,-0.2918537524053881,0.0299999993294477,0.2839,2017-06-28,2017-07-02,23.731362915039085,2.2413945618160964,4,1
1369,0.0267,0.0211,0.0381,164.26980590820312,0.0405,-85.73664758986102,41.426520289859845,-0.1757322295474202,0.18075800554065,-0.0255474576031771,0.2053571428571428,0.0281000006943941,0.0197,2017-06-28,2017-07-02,20.442300415039085,2.2181935170606377,4,1
1370,0.0261,0.0286,0.0406,109.22000122070312,0.0367,-122.29699549110592,48.13673162362208,-0.118760739233751,0.0606936598908291,-0.109214998943712,0.1687898089171974,0.0324999988079071,0.0256,2017-06-29,2017-07-02,19.367578125000023,2.042260411499329,3,1
1371,0.0219,0.0064,0.0295,152.16000366210938,0.0437,-86.64351726660557,38.12723142041525,-0.492957735358427,0.3466872240186303,0.0162413139903652,0.3323170731707317,0.0211999993771314,0.0072,2017-07-05,2017-07-02,27.41321716308596,2.1851453680597834,3,1
1372,0.078,0.1325,0.0412,5.0,0.0565,-75.30981565996113,38.77848312927101,0.5196467942781727,0.0189359717324334,0.1782477277207601,-0.1598513011152416,0.0544000007212162,0.1721,2018-07-11,2018-07-10,27.82392272949221,0.7781512503836436,1,1
1373,0.0716,0.0619,0.033,15.60000038,0.0519,-75.19656787050677,38.76881579818715,0.5373317096459929,0.1571906468318202,0.3089579630228118,-0.1595141700404858,0.0377999991178512,0.1256,2018-07-11,2018-07-10,27.06220397949221,1.220108097981736,1,1
1374,0.0987,0.16,0.0536,2.5,0.0697,-75.16241561553842,38.770184742210546,0.5542978366645303,0.0504898186553185,0.2207792131293141,-0.172209026128266,0.0630000010132789,0.2197,2018-07-11,2018-07-10,27.06220397949221,0.5440680443502757,1,1
1375,0.094,0.1848,0.0353,0.2029999941587448,0.0596,-78.7442108322241,35.858311490491424,0.8643081028384678,0.3259176762524665,0.5124698227496373,-0.2239583333333333,0.0303000006824731,0.4163,2018-07-09,2018-07-10,26.290732280000043,0.08026562523109586,1,1
1376,0.1312,0.181,0.0607,2.9049999713897705,0.098,-76.82000170923692,35.48000135711708,0.4645538010903269,0.0087493646487627,0.1534066012031142,-0.1448516579406632,0.0962999984622001,0.2634,2018-07-10,2018-07-10,16.87408718000006,0.5916210350314332,0,1
1377,0.0891,0.199,0.0305,0.1449999958276748,0.0476,-77.80000510235904,34.97999789689314,0.735004481028292,0.034782619019988,0.3348314698521137,-0.3035844915874177,0.0443999990820884,0.2907,2018-07-09,2018-07-10,25.261575317382835,0.05880548509335851,1,1
1378,0.1384,0.1159,0.1057,78.30000305,0.1301,-75.08086757547301,38.70782421397811,-0.029072069652458,0.0034708963409922,0.0343796843295937,-0.0309124767225326,0.1291999965906143,0.1219,2018-07-11,2018-07-10,,1.8992732040212374,1,1
1379,0.0835,0.1473,0.0216,216.75,0.044,-75.20283290748687,38.760499574722466,0.8498049422351743,0.3114754122825194,0.5666041294192444,-0.3098039215686275,0.0230999998748302,0.2845,2018-07-11,2018-07-10,27.06220397949221,2.337958163679701,1,1
1380,0.081,0.0634,0.0269,476.0,0.0543,-75.08008277368761,38.720198219401425,0.3192307759598779,0.2107023482971572,0.3917525836623606,-0.1973392461197339,0.0353999994695186,0.0686,2018-07-11,2018-07-10,,2.678518379040114,1,1
1381,0.0844,0.1271,0.0497,1.5,0.067,-75.30981565996113,38.77848312927101,0.436619727355198,0.0551181213781391,0.1689750801088486,-0.1149273447820343,0.0599999986588954,0.153,2016-05-11,2016-05-08,26.97433627999999,0.3979400086720376,3,1
1382,0.0776,0.1217,0.0359,0.1000000014901161,0.0516,-75.30981565996113,38.77848312927101,0.4536368814919682,0.0238095402762645,0.2239747790565034,-0.2012383900928792,0.0491999983787536,0.1309,2019-10-09,2019-10-10,17.509637451171898,0.0413926857465425,1,1
1383,0.0526,0.0851,0.0242,14.0,0.0357,-75.31788217376682,38.76866864785238,0.5934291598660821,0.0917431219525534,0.2782503062662462,-0.1913929784824461,0.0296999998390674,0.1164,2019-10-09,2019-10-10,17.509637451171898,1.1760912590556813,1,1
1384,0.089,0.1327,0.0472,3.75,0.0648,-75.30981565996113,38.77848312927101,0.5803171908527418,0.1134020450936456,0.2660028291713109,-0.1573472041612483,0.0516000017523765,0.1943,2017-08-09,2017-08-04,22.79401550292971,0.6766936096248666,5,1
1385,0.0967,0.1362,0.0756,21.159000396728516,0.0813,-100.94709611147238,44.38735001204475,0.121296833513106,0.016885573409281,0.1032515884707309,-0.0865168539325842,0.0785999968647956,0.1003,2017-08-09,2017-08-04,27.39948425292971,1.3455501652632296,5,1
1386,0.2811,0.2884,0.3593,175.9700012,0.3026,-75.19656787050677,38.76881579818715,0.1466622229412707,0.0828412908748238,0.0461481160321413,0.0368339900633886,0.2563000023365021,0.3444,2017-08-09,2017-08-04,22.69635925292971,2.2478996538336786,5,1
1387,0.6647,0.6259,0.5741,107.0999984741211,0.5867,-75.20283290748687,38.760499574722466,0.0754878150604594,-0.0066875659807763,0.0556658277973193,-0.0623301901869905,0.5946000218391418,0.6917,2017-08-09,2017-08-04,22.69635925292971,2.0338256878230534,5,1
1388,0.02,0.0192,0.0247,4738.60009765625,0.0256,-99.64103879022124,45.77203020307024,-0.0344827689246114,0.1352549787860605,0.0126582175335658,0.1228070175438596,0.0195000004023313,0.0182,2017-08-02,2017-08-04,33.42083129882815,3.6757416997525896,2,1
1389,0.0588,0.0283,0.0397,2417.77001953125,0.0596,-74.92394289120014,39.93495990568431,-0.0074812772844094,0.1920000187568667,0.1854838897725114,0.0067567567567567,0.0403999984264373,0.0398,2017-08-08,2017-08-04,20.08423767089846,3.383594576920494,4,1
1390,0.1625875,0.14771,0.0277274999999999,1.100000023841858,0.0500849999999999,-75.30981565996113,38.77848312927101,,0.0842375862535516,0.5870711113280297,-0.5289941106631089,0.0423024999999999,,2016-08-10,2016-08-12,40.38322874000005,0.32221929966457985,2,0
1391,0.0927649999999999,0.0570975,0.030945,8.75,0.0345475,-75.31788217376682,38.76866864785238,,0.1129545363025007,0.5422277639235245,-0.4572803141875305,0.027535,,2016-08-10,2016-08-12,35.53305836000004,0.9890046156985368,2,0
1392,0.225205,0.1263425,0.0179924999999999,2.0,0.0452174999999999,-75.19656787050677,38.76881579818715,,0.111165719551528,0.7232329029172643,-0.6655788627055811,0.03617,,2016-08-10,2016-08-12,36.51061207999999,0.47712125471966244,2,0
1393,0.0713,0.0067,0.0727,17.16650464,0.1132,-104.65000497187069,36.4144505738772,-0.7887930962584875,0.1539245853481194,-0.0758262934575021,0.22710027100271,0.0829999968409538,0.0098,2016-08-11,2016-08-12,27.37293395996096,1.2592713741110504,1,1
1394,0.0512,0.0596,0.06,74.07922624,0.084,-105.39750191786402,35.94222731321623,-0.3184357569133672,0.1748251718870614,-0.0707804022896081,0.2426035502958579,0.0590000003576278,0.0305,2016-08-10,2016-08-12,22.087915039062523,1.8755197881710735,2,1
1395,0.0163,0.0031,0.0217,37.699125,0.0363,-104.80380382630509,36.18560058961225,-1.0,0.4578313150502125,0.0939597186885956,0.3802281368821293,0.0135000003501772,0.0,2016-08-10,2016-08-12,30.492211914062523,1.587701145588222,2,1
1396,0.265245,0.15255,0.0346299999999999,119.8000011,0.0638624999999999,-75.20283290748687,38.760499574722466,,0.0924369747899157,0.6666352497643732,-0.6119049246826646,0.053055,,2016-08-10,2016-08-12,37.744517299999984,2.082066938239781,2,0
1397,0.1594,0.198,0.2192,138.9894549,0.2007,-104.37472682743724,36.9847250076024,-0.0186170229878851,0.1342187041680661,0.0198336515197567,0.1146903637878367,0.1532000005245208,0.1476,2016-08-12,2016-08-12,-12.787490380000008,2.1460953224551997,0,1
1398,0.0661725,0.0846799999999999,0.04783,2256.35595703125,0.060425,-76.81691601130792,35.4774507513145,,0.0397487739826207,0.0849951835379478,-0.0453997906751714,0.0558049999999999,,2016-08-08,2016-08-12,30.90164126000002,3.3536000473300214,4,0
1399,0.8085625000000001,0.4720725,0.829545,1637.2020263671875,0.8141725000000002,-76.0016318111001,36.06249818682977,,-0.0015176414319175,-0.0049747417256846,0.0034571263946362,0.8166475,,2016-08-09,2016-08-12,16.27251566000001,3.214367458795691,3,0
1400,0.0758,0.1163,0.0423,0.625,0.0563,-75.30981565996113,38.77848312927101,0.4735772357723577,0.0416281221091582,0.1880877742946709,-0.1476154428463285,0.0518,0.145,2020-06-10,2020-06-14,25.753106689453148,0.21085336531489318,4,1
1401,0.19699,0.1083025,0.0135649999999999,0.875,0.05146,-75.30981565996113,38.77848312927101,,0.0458286759475664,0.6150692793309831,-0.5857516602938216,0.0469499999999999,,2018-06-27,2018-07-01,38.40077714000006,0.27300127206373764,4,0
1402,0.0980725,0.0515149999999999,0.033475,3.0,0.0503049999999999,-75.31788217376682,38.76866864785238,,0.087705073110084,0.3983887641250491,-0.321932233660764,0.0421924999999999,,2018-06-27,2018-07-01,32.40898808000003,0.6020599913279624,4,0
1403,0.25001,0.1262325,0.0354275,0.938000023,0.0757424999999999,-75.19656787050677,38.76881579818715,,0.2215300876927727,0.676344374413303,-0.5349690332384249,0.04827,,2018-06-27,2018-07-01,2.2107813800000145,0.28735377786891214,4,0
1404,0.1357475,0.1122075,0.0706824999999999,59.40000153,0.0868249999999999,-75.08008277368761,38.720198219401425,,0.0192073483881381,0.2380072959416327,-0.2198047827112515,0.0835524999999999,,2018-06-27,2018-07-01,34.09748996000002,1.7810369496222997,4,0
1405,0.1903,0.1752,0.1397,34.35969072,0.1601,-80.99999425044446,41.02166066881328,0.0513176032996993,-0.0329205789462858,0.053418200889921,-0.0861872146118721,0.1710000038146972,0.1895,2018-07-05,2018-07-01,25.7326599121094,1.5485084577215564,4,1
1406,0.0687,0.045,0.0755,27.75384615,0.0785,-81.05041330605577,41.00443516144382,0.1939711531570284,0.1214285578213785,0.0552995254019088,0.0665760869565217,0.0615000016987323,0.0911,2018-07-05,2018-07-01,25.8068786621094,1.4586959446778847,4,1
1407,0.1108875,0.090455,0.07467,113.125,0.1006024999999999,-75.08086757547301,38.70782421397811,,0.0429047180935843,0.0913452666543644,-0.048631140952291,0.0923249999999999,,2018-06-27,2018-07-01,27.36057254000002,2.0573807905423553,4,0
1408,0.2772075,0.1593149999999999,0.0435675,129.625,0.0819849999999999,-75.20283290748687,38.760499574722466,,0.0452270916334659,0.5746064655386647,-0.5435038315109587,0.07489,,2018-06-27,2018-07-01,15.185585300000014,2.116026303455129,4,0
1409,0.0717,0.1185,0.0569,1.688000023,0.0596,-75.30981565996113,38.77848312927101,0.5344193378875459,0.1472569778633301,0.2362068965517241,-0.0921553693830921,0.0443,0.146,2020-08-12,2020-08-10,27.51142272949221,0.429429268097849,2,1
1410,0.0259,0.0214,0.041,15.125,0.0336,-75.31788217376682,38.76866864785238,0.36,0.1830985915492957,0.054989816700611,0.1294117647058823,0.0232,0.0493,2020-08-12,2020-08-10,27.51142272949221,1.2074997233073055,2,1
1411,0.0752,0.1036,0.0546,10.0,0.0546,-75.08008277368761,38.720198219401425,0.3089080459770115,0.0632911392405063,0.2197891321978914,-0.1587057010785824,0.0481,0.0911,2020-08-13,2020-08-10,,1.0413926851582251,3,1
1412,0.2616,0.3163,0.1988,52.10000038,0.206,-75.20283290748687,38.760499574722466,0.3843410601394066,0.0406668350593583,0.1588039867109634,-0.1189050470487596,0.1899,0.427,2020-08-12,2020-08-10,27.04267272949221,1.7250945241894144,2,1
1413,0.0329,0.017,0.0388,22.125,0.0443,-86.99485429770763,38.103299425061394,-0.2953586497890296,0.1813333333333333,0.0345911949685534,0.1476683937823834,0.0307,0.0167,2020-08-10,2020-08-10,29.404548500000033,1.3640817414110702,0,1
1414,0.0852,0.0324,0.0209,504.6236572265625,0.0556,-111.02299678846606,41.50417107560455,0.076660978344999,0.3446190965744215,0.5173641958598986,-0.2102272727272727,0.0271000005304813,0.0316,2020-08-06,2020-08-10,30.27956161999998,2.703827385611737,4,1
1415,0.1589,0.2649,0.1216,1258.56005859375,0.1392,-86.89835489181002,39.47474500416026,0.4281078888663558,-0.006423982869379,0.0596865621873958,-0.0660852063066086,0.141,0.3521,2020-08-10,2020-08-10,32.60039720000003,3.1002188804438946,0,1
1416,0.1063,0.1366,0.0604,2001.5699462890625,0.0907,-87.07597872317297,39.74693745066471,0.1647757968665587,0.0797619047619048,0.1579520697167756,-0.0791878172588832,0.0773,0.1078,2020-08-10,2020-08-10,27.198175048828148,3.3015876941729294,0,1
1417,0.0695,0.0967,0.0384,4.380000114,0.0505,-75.30981565996113,38.77848312927101,0.5588536381370686,0.0790598356564422,0.2344582655982477,-0.1583333333333333,0.0430999994277954,0.1523,2019-08-07,2019-08-09,25.511346435546898,0.7307822848689116,2,1
1418,0.0616,0.0922,0.0381,17.88000011,0.048,-75.31788217376682,38.76866864785238,0.6110531650260379,0.1254396007104358,0.2457027069821558,-0.1240875912408759,0.0373000018298625,0.1545,2019-08-07,2019-08-09,25.511346435546898,1.2760019924923676,2,1
1419,0.0866,0.1519,0.0607,7.0,0.0724,-75.24813291508882,38.83044949294787,0.5644866680127236,0.0969697024679381,0.184678527932948,-0.0893081761006288,0.0595999993383884,0.2141,2019-08-07,2019-08-09,25.773065185546898,0.9030899869919435,2,1
1420,0.0546,0.0347,0.0493,2.015000104904175,0.0488,-77.09999758258489,34.930002455881905,0.0431372645331181,9.649112701186257e-09,0.0560928529456385,-0.0560928433268858,0.0487999990582466,0.0532,2019-08-07,2019-08-09,27.148065185546898,0.4792873315870502,2,1
1421,0.1273,0.2693,0.0792,0.2179999947547912,0.0826,-78.72656171025456,35.12000029266818,0.7590593677717811,0.1385251550654721,0.3414120126448893,-0.2129585516912815,0.0625,0.4563,2019-08-12,2019-08-09,28.792932128906273,0.08564728642660596,3,1
1422,0.0733,0.0899,0.0391,0.0,0.0557,-76.66020090478457,41.80641340410817,0.6183628395945695,0.2350332712571943,0.3599257994001806,-0.1364341085271318,0.0344999991357326,0.1463,2019-08-08,2019-08-09,12.98438041999998,0.0,1,1
1423,0.1107,0.182,0.0535,0.0,0.0798,-76.65799810886418,41.80528971064269,0.6799752413204312,0.2136882155133447,0.3633004949625461,-0.1622047244094488,0.0516999997198581,0.2714,2019-08-08,2019-08-09,12.704102780000028,0.0,1,1
1424,0.0703,0.0616,0.0423,34.79999924,0.058,-75.19656787050677,38.76881579818715,0.3151815352917458,0.1658291642357194,0.2576028800215812,-0.0958690568978955,0.0414999984204769,0.0797,2019-08-07,2019-08-09,25.773065185546898,1.5538830174242149,2,1
1425,0.0759,0.1317,0.0278,85.09999752,0.0465,-75.20283290748687,38.760499574722466,0.8253246701673757,0.267029957730181,0.4766536839978102,-0.2401960784313725,0.0269000008702278,0.2811,2019-08-07,2019-08-09,25.773065185546898,1.9350031389443594,2,1
1426,0.0536,0.0389,0.0523,45.43600082397461,0.0531,-77.04000037791077,35.50000042534179,-0.093126386528433,0.0371093742755874,0.0417881431048154,-0.0046860356138706,0.0493000000715255,0.0409,2019-08-08,2019-08-09,29.531015239999988,1.6668548102296,1,1
1427,0.1209,0.1978,0.0615,67.28900146484375,0.088,-76.82000170923692,35.48000135711708,0.451602444993787,0.0191082609800317,0.1760700202264682,-0.157491622786022,0.0847000032663345,0.2242,2019-08-08,2019-08-09,27.220742797851585,1.8343507624258462,1,1
1428,0.1487,0.1843,0.1073,323.0,0.1272,-75.07568164094785,38.70408302819427,0.2783109145093432,-0.0170015737587103,0.0610060368634803,-0.0779267850670532,0.1316000074148178,0.2331,2019-08-14,2019-08-09,,2.510545010206612,5,1
1429,0.2368,0.2951,0.1973,635.3189697265625,0.2097,-86.36162627530989,41.55087570003835,0.3763153468007463,0.0580221961709453,0.1182998783476888,-0.0606942889137738,0.1867000013589859,0.412,2019-08-13,2019-08-09,23.19257507324221,2.8036748704698673,4,1
1430,0.0203,0.0019,0.0267,285.0820007324219,0.0273,-78.72000237260494,36.03000025835226,-0.9282051272066232,0.1843817857094508,0.0383631785576795,0.1470588235294118,0.0187999997287988,0.0007,2019-08-07,2019-08-09,26.612908935546898,2.456490534392153,2,1
1431,0.0263,0.0317,0.0275,135.468994140625,0.029,-76.67999931346188,36.04999932657696,-0.3195876175250061,0.0622710748531455,0.0134874885439864,0.0488245931283906,0.0255999993532896,0.0132,2019-08-13,2019-08-09,33.91291688000001,2.135033990547302,4,1
1432,0.0427,0.0244,0.0459,564.0,0.0543,-76.03130266950973,39.812147344470304,-0.0109588876354868,0.1907894895605518,0.0728643379966461,0.1195876288659793,0.0368999987840652,0.0361,2019-08-07,2019-08-09,24.359002685546898,2.7520484478194387,2,1
1433,0.0362,0.0294,0.0432,980.0,0.0448,-76.04277593652024,39.79721827414336,0.1264980002491319,0.1546391728631569,0.0492753598715572,0.1061728395061727,0.0328000001609325,0.0423,2019-08-07,2019-08-09,24.359002685546898,2.9916690073799486,2,1
1434,1.0681,0.5263,1.0356,1733.3330078125,1.0276,-76.04019857611135,40.38381747682523,-0.0281625394974245,0.0107209556074224,0.0300400168583977,-0.0193252851076012,1.0058000087738037,0.9507,2019-08-05,2019-08-09,25.9836364746094,3.239132489662681,4,1
1435,0.0458,0.0178,0.0388,1697.3330078125,0.0502,-76.65917977064333,41.80488839154789,0.0786838158364463,0.2184465844905764,0.174358956590442,0.0458333333333333,0.0322000011801719,0.0377,2019-08-13,2019-08-09,14.11574503999998,3.230022850381223,4,1
1436,0.0754,0.1476,0.0261,18569.3125,0.0442,-76.69000107712475,36.2299998588014,0.8541935440554828,0.3233532790663514,0.5387754988329007,-0.2608695652173912,0.0226000007241964,0.2874,2019-08-13,2019-08-09,30.269307560000016,4.268819212080312,4,1
1437,0.219,0.2521,0.1641,2.5,0.1748,-75.07568164094785,38.70408302819427,0.2160889985289792,-0.0234636918333398,0.0890104379179256,-0.1122397155916708,0.1832000017166137,0.2842,2019-06-26,2019-06-30,,0.5440680443502757,4,1
1438,0.0921,0.1899,0.0391,0.25,0.0573,-78.5799999768299,34.63000305520818,0.841188756033183,0.2524589957518574,0.4584322866246059,-0.2329317269076305,0.0342000015079975,0.3965,2019-06-26,2019-06-30,32.361135800000056,0.09691001300805642,4,1
1439,0.0998,0.2245,0.0368,7.138000011444092,0.0595,-78.83000393649239,34.84999726478098,0.8727093627511272,0.2962963083321733,0.5109765426788452,-0.2529817953546767,0.0322999991476535,0.4752,2019-06-27,2019-06-30,34.15559630000001,0.9105176861279947,3,1
1440,0.0341,0.0471,0.0164,30.70000076,0.0232,-75.20283290748687,38.760499574722466,0.8352601130579275,0.341040454977414,0.4989010925686542,-0.1902268760907504,0.0114000001922249,0.127,2019-06-26,2019-06-30,26.450036621093773,1.5010592726298588,4,1
1441,0.1149,0.0846,0.1043,20.149999618530273,0.104,-76.73000367267522,36.21000079057671,-0.0988894786261175,0.000480998301042833,0.0502742208602866,-0.0497944266788488,0.1039000004529953,0.0852,2019-06-27,2019-06-30,24.38005910000004,1.3253103638779549,3,1
1442,0.1202,0.0975,0.0991,36.305999755859375,0.1064,-76.69999838168658,36.04999932657696,-0.0722543310515047,-0.0225080343566542,0.0384449286304925,-0.0609002647837599,0.1112999990582466,0.0963,2019-06-27,2019-06-30,27.712628600000016,1.5717786830505887,3,1
1443,0.0453,0.1637,0.017,1561.198974609375,0.0334,-76.24999928067598,36.18999726325094,0.93624601202167,0.3253968011012503,0.4542535899912654,-0.1512071156289708,0.0170000009238719,0.5163,2019-07-02,2019-06-30,26.215509033203148,3.1937363484090677,2,1
1444,0.0717,0.065,0.046,12666.6669921875,0.0655,-76.08000051211442,40.40585881333241,0.1804008801347879,0.280547399358025,0.3216589762281558,-0.0451895043731778,0.0368000008165836,0.053,2019-07-02,2019-06-30,24.504571533203148,4.1026966381103325,2,1
1445,0.0688,0.0776,0.0641,0.1000000014901161,0.076,-75.1654834770632,38.789100248879265,-0.0828199729898182,-0.0199870916859172,-0.0696416364154766,0.0497237569060773,0.0790999978780746,0.067,2020-12-08,2020-12-11,3.55140075683596,0.0413926857465425,3,1
1446,0.0799,0.1571,0.042,0.0099999997764825,0.0486,-75.20283290748687,38.760499574722466,0.5576077508115652,-0.0171890637084263,0.2273425652622132,-0.2435797665369649,0.0502999983727932,0.1771,2020-12-09,2020-12-11,4.163385009765648,0.004321373686531306,2,1
1447,0.082,0.1289,0.0752,1.25,0.0849,-75.12969027290718,38.48312119369287,0.2942675239819582,0.0107142945356211,-0.0066626198879161,0.0173756740563211,0.0830999985337257,0.1524,2020-12-08,2020-12-11,3.44983825683596,0.3521825181113625,3,1
1448,0.19974,0.181975,0.027865,1.2910000085830688,0.0439799999999999,-79.11715220793009,35.06000308799407,,-0.0820767023219408,0.5878530119045255,-0.6390940423436732,0.0518449999999999,,2020-12-09,2020-12-11,17.17487294,0.36002509081645095,2,0
1449,0.1548875,0.12208,0.0174149999999999,3.4749999046325684,0.0324299999999999,-79.22323868109262,35.67387861181985,,0.0055424208364014,0.6569052203679931,-0.653742976497124,0.0320725,,2020-12-10,2020-12-11,13.302256280000051,0.6507930303966124,1,0
1450,0.1446299999999999,0.1544475,0.0345749999999999,0.9679999947547911,0.0412025,-79.03489517079718,35.790002521453694,,-0.0515896993238383,0.5199012164043821,-0.5565630339149502,0.045685,,2020-12-10,2020-12-11,13.695328580000025,0.2940250929378201,1,0
